review_id,aspect,sentiment,sentiment_score,text,rating
312817,good quality,positive,0.7816543579101562,"This cord seemed to be fine at the start. It seemed to be good quality. However, after about 2 weeks the cord stopped functioning. And now I'm past the return deadline, so that was a waste of money. D",1.0
882824,Sound,positive,0.8454611301422119,These are great wired buds for $20. Very durable i never had a problem with one side going out due to broken wire inside lead wires and i used them continuously for a year and a half. Cheap ones usual,4.0
670796,usb,positive,0.6362452507019043,This is a nice cable but the usb type c part doesn't fit in my phone but it fits in my headset. The mirco usb works as well but I am unable to test the lighting parts,3.0
24694,Cable,positive,0.9709042906761168,"Works with Qualcomm 3.0 charging. Cable is durable and premium feeling, love it.",5.0
92794,keyboard,neutral,0.890103816986084,"I got this little hub (seriously, it's 1/3 the size I thought it would be) to replace the fashion hub I got for Christmas.  Only three of its four ports worked, and I needed more than four, so I opted",5.0
1015037,charger,positive,0.7379893064498901,"It's cute. The only problem I have is the zipper always gets stuck around the corners from the extra lining getting caught up in it. Fits my 14.5"" laptop and charger just fine.",4.0
566070,bluetooth,negative,0.5055054426193237,This barely fits onto the earpiece for two separate Yurbud headphones; one is bluetooth and the other is not.,2.0
389496,other devices,positive,0.5596535801887512,"No idea what this thing's problem is, I've tried the drivers provided by TP-Link and the generic driver provided by Microsoft, I tried all the common troubleshooting steps, tweaked the right settings ",1.0
391374,Logitech,negative,0.7369678020477295,Often getting problem in connectivity with my surface pro 3. Also It consume more battery then it says .The one comes with package died in 3 weeks only.also This mouse is not too sharp and accurate th,1.0
847378,phone,positive,0.8779610395431519,"This product would have been perfect if our phones would have fit in there. It does everything it should, it's easy to use, adjustable to whatever angle, fits nicely in the vent.... but just doesn't h",3.0
335554,wires,negative,0.8260778784751892,Item doesnt work very well. (very hard to hear person on other end)  Broke after 4 months wires came out of unit,1.0
778914,Camera,neutral,0.5536161065101624,Camera is okay; night vision very blurry!,3.0
994872,sound,positive,0.9145551323890686,"Its a very comfortable product, sound is good, but would be nice if we're a little louder.",4.0
975077,great quality,positive,0.9525057673454284,Perfect charging and great quality. We now have 6 throughout the house!,4.0
152197,light weight,positive,0.914378583431244,My grand daughter is taking a photo class and did not have case to put camera in<br />She really loves the package it is light weight and easy to handle,5.0
956327,wires,neutral,0.5673602223396301,Upon opening it and checking it out my husband noticed the wires were too short and we'd need an adapter or something in order to properly set this up on his Ram 1500 pickup truck.<br />I reached out ,4.0
100307,Bluetooth,positive,0.9766182899475098,I installed this in my 2004 Pathfinder with the factory Bose system. I originally was going to just replace the factory radio with an aftermarket one so I could hook up my satellite radio and also use,5.0
664364,good quality,positive,0.7574141025543213,"larger than anticipated will put in my boat instead of car dash because of its large size , and is of good quality",3.0
881191,camera,positive,0.7807136178016663,The mini is a much needed low cost camera added to the blink line up. The price point makes this affordable enough to add anywhere.<br /><br />Setup was simple and very quick. I already had several XT,4.0
136927,Logitech,neutral,0.6943405866622925,I have had this speaker system for about a week now and I must say that I am absolutely satisfied with the sound. The bass is authoritative without the boomingness and the mids and highs are incredibl,5.0
855905,Battery,negative,0.745536744594574,"Sprung for a Kindle Oasis, the latest release in the lineup. Battery does not last anywhere near to the amount of time it was suggested. Then again I am not, definitely, a half hour a day avid reader.",4.0
1044367,iPad,neutral,0.7596464157104492,Used this tripod for holding iPad in my art studio.,4.0
47526,Sony,neutral,0.8244773745536804,I love using this tripod out in public. It allows me to get those family pictures...WITH ME ACTUALLY IN THEM!<br /><br />(Note: I purchased this along with the Bluetooth Remote Control Camera Shutter ,5.0
937234,Apple,positive,0.7367532849311829,"I really like my Kindle Voyage.  With close to 3000 hours of use I have very few complaints,but the Oasis is in a class of its own.  It has Apple like quality at an Apple like price. The function,fit ",4.0
792798,reviews,neutral,0.5104844570159912,"None, not one, of the reviews that show on the page for the Samsung Story Satation 2 TB [Amazon's mispelling of 'Station,' not mine] are for the Story Station 2 TB external HDD as I type. All are for ",3.0
500510,earbuds,negative,0.8107176423072815,"Even for cheap earbuds, these are lacking in bass. The mid range is weak as well, though not egregiously so for this price range.<br /><br />My best comparison is that they sound only slightly better ",2.0
661036,equipment,neutral,0.5802741646766663,I am still working on testing that the mount and equipment to make sure everything was made well balanced and so far it is. I don't like that there are accessories that sould be considered as parts an,3.0
210930,wires,positive,0.8814634084701538,I purchased this to secure wires on my home security system and it worked well. I definitely will purchase more from this company when I need more.,5.0
368957,devices,negative,0.6548106074333191,"I returned this item. I was initially really pleased, it was the first router I found that had a reboot scheduler built in. Turned out I needed to do that a LOT with this router. It would not allow de",1.0
54602,Logitech,positive,0.8193359971046448,Really Like this mouse. Course Logitech products are usually good products. I buy Logitech before anything else. I would buy another one of these if I needed one. Of course I would have to wear this o,5.0
83288,screen,neutral,0.8854897022247314,"One minor complaint - the blue light is piercing - put a piece of electrical tape over it.<br /><br />I ordered 10 of these for the office.  Every one of them has worked perfectly, whether with Macs o",5.0
825922,quality,neutral,0.5610876083374023,Concerned about quality...  First one had broken snap.  Replacement has loose pieces rattling around package.,3.0
223470,cameras,neutral,0.7848855257034302,"***Update***. Blink customer support reached out after this review and they’re sending a replacement cable.<br /><br />I bought this two pack of cameras, I setup one right away.  Now, two months later",1.0
